employee_id,designation,no_of_trainings,length_of_service,avg_training_score,is_promoted
19291,Data Scientist,1,12,66.0,0
47416,Principle Architect,2,10,77.0,0
3937,Data Analyst,1,15,80.0,0
54276,Admin,1,7,60.0,0
19442,Data Scientist,1,5,72.0,0
24813,Data Engineer,1,1,59.0,0
77997,Data Engineer,4,1,67.0,0
51717,Platform Engineer,1,3,63.0,0
58538,DevOps Engineer,1,7,84.0,0
35806,QA Engineer,1,8,75.0,0
17084,DevOps Engineer,2,3,58.0,0
18410,Data Engineer,1,3,76.0,0
53777,Manager,1,5,50.0,0
22039,Data Scientist,1,9,54.0,0
13531,DevOps Engineer,1,2,54.0,0
39850,Platform Engineer,2,2,81.0,0
31268,Software Engineer,4,2,85.0,0
21169,Admin,1,5,49.0,0
6981,Platform Engineer,1,8,,1
35343,Principle Architect,3,1,70.0,0
68559,Platform Engineer,1,13,85.0,0
5941,QA Engineer,2,2,51.0,0
53828,Manager,1,6,49.0,0
75156,Platform Engineer,1,7,48.0,0
7346,Data Analyst,1,1,82.0,0
5752,Data Analyst,1,1,46.0,0
50972,DevOps Engineer,1,4,,0
10348,Manager,1,7,70.0,1
22927,Data Analyst,1,9,63.0,1
10275,Data Analyst,1,16,84.0,0
60110,Platform Engineer,1,2,57.0,0
63652,Platform Engineer,1,1,60.0,0
39839,DevOps Engineer,1,3,71.0,0
63751,Software Engineer,1,13,57.0,1
7530,Platform Engineer,1,7,46.0,0
8418,Principle Architect,1,6,91.0,0
38596,Platform Engineer,2,3,53.0,0
10215,Admin,1,3,44.0,0
6376,QA Engineer,1,2,69.0,0
17649,Principle Architect,1,16,47.0,0
14622,Admin,1,9,49.0,1
28869,QA Engineer,1,9,55.0,0
18418,Software Engineer,1,4,48.0,0
65328,Data Scientist,2,6,59.0,0
46429,Admin,1,18,78.0,0
61008,Admin,1,5,81.0,0
13275,Data Engineer,1,1,46.0,0
65247,QA Engineer,1,2,57.0,0
5051,QA Engineer,1,2,46.0,0
37622,Data Analyst,1,2,56.0,0
29922,Data Engineer,1,7,79.0,0
15694,Admin,1,8,46.0,0
5924,Manager,1,6,84.0,0
13717,Data Analyst,1,7,81.0,1
37812,Manager,1,7,60.0,0
52686,Data Analyst,1,4,64.0,0
3259,DevOps Engineer,1,6,87.0,0
41993,Data Scientist,1,5,47.0,0
61886,Admin,1,12,51.0,0
16267,Software Engineer,1,3,85.0,0
50590,Principle Architect,2,7,48.0,0
7158,Data Analyst,1,5,,0
72258,DevOps Engineer,1,4,67.0,0
61400,Platform Engineer,1,3,84.0,0
77521,Data Engineer,1,9,87.0,1
9396,DevOps Engineer,1,7,86.0,0
32273,Data Scientist,1,3,57.0,0
2291,Data Scientist,1,3,68.0,0
45235,Principle Architect,2,9,77.0,0
1562,Principle Architect,1,3,59.0,0
48946,DevOps Engineer,1,3,88.0,0
52537,Data Engineer,1,4,50.0,0
2164,Data Scientist,1,7,81.0,0
17661,Data Engineer,1,6,49.0,0
7210,Data Engineer,1,3,60.0,0
14007,Principle Architect,1,8,76.0,0
25849,Software Engineer,1,10,59.0,0
6816,Data Analyst,1,2,83.0,0
28388,Platform Engineer,1,2,60.0,1
32312,Data Engineer,3,2,86.0,0
71776,Data Engineer,1,6,63.0,1
31343,Data Analyst,1,6,55.0,0
4268,Data Scientist,1,7,50.0,0
40924,Admin,1,1,49.0,0
63845,Principle Architect,1,4,54.0,0
58143,Principle Architect,1,1,59.0,0
46709,DevOps Engineer,1,5,62.0,0
50265,DevOps Engineer,2,2,53.0,0
39787,Data Analyst,1,1,58.0,1
16668,Principle Architect,1,4,79.0,0
3902,Platform Engineer,2,4,84.0,0
30709,QA Engineer,2,7,78.0,0
32946,Data Engineer,3,7,82.0,0
61830,Manager,1,3,77.0,0
71209,Manager,2,9,80.0,0
36306,Data Engineer,1,8,48.0,0
14537,Data Scientist,1,14,48.0,0
18620,Software Engineer,1,9,75.0,0
2482,Principle Architect,1,2,67.0,0
6773,QA Engineer,1,4,49.0,0
22449,Software Engineer,1,19,62.0,0
4271,QA Engineer,1,9,87.0,0
23646,Data Scientist,1,5,,0
51595,Data Scientist,1,2,50.0,0
1997,Principle Architect,1,14,84.0,0
14026,QA Engineer,1,8,68.0,0
50423,DevOps Engineer,2,3,83.0,0
52082,Software Engineer,1,10,67.0,0
27636,Principle Architect,1,31,,0
5081,Admin,1,15,67.0,0
17667,Data Engineer,2,5,67.0,0
18872,DevOps Engineer,1,6,68.0,0
34101,QA Engineer,1,7,82.0,0
64968,Manager,1,2,,0
55359,Platform Engineer,2,3,79.0,0
6852,QA Engineer,1,5,48.0,0
17409,QA Engineer,1,7,62.0,0
2882,Admin,2,5,75.0,0
31409,Manager,1,3,51.0,0
54574,Data Scientist,1,1,48.0,0
23735,Platform Engineer,1,3,66.0,0
67949,Admin,1,5,71.0,1
29743,Software Engineer,1,11,59.0,0
36390,Platform Engineer,2,5,86.0,1
27969,Data Engineer,2,8,79.0,0
53863,QA Engineer,1,2,57.0,0
8491,Data Scientist,2,6,87.0,0
67483,QA Engineer,1,7,81.0,0
43504,Platform Engineer,1,3,86.0,0
11747,Admin,1,11,50.0,0
7251,Admin,1,9,86.0,0
62590,Data Engineer,1,12,83.0,0
43428,Admin,2,6,64.0,0
75083,Platform Engineer,2,2,83.0,0
13149,Platform Engineer,1,2,86.0,0
33010,QA Engineer,1,7,64.0,0
56093,Platform Engineer,1,4,48.0,0
37868,DevOps Engineer,1,2,68.0,0
9060,Software Engineer,1,2,,0
67825,QA Engineer,1,4,65.0,0
69684,Data Scientist,1,3,50.0,0
612,Platform Engineer,1,6,53.0,0
7193,QA Engineer,1,10,63.0,0
33328,Data Analyst,2,5,52.0,0
9057,Data Scientist,1,2,81.0,0
33386,Data Engineer,1,3,62.0,1
7357,Manager,1,2,51.0,0
24401,Platform Engineer,1,18,69.0,0
34040,Data Scientist,1,7,51.0,0
17422,Admin,1,14,70.0,0
46314,Data Engineer,2,6,50.0,0
29054,QA Engineer,3,4,46.0,0
49385,Data Engineer,1,3,50.0,0
19202,Manager,1,3,79.0,0
30560,Platform Engineer,1,3,62.0,0
28871,Admin,1,10,46.0,0
20184,Admin,1,1,50.0,0
2073,Admin,1,4,56.0,0
12562,Manager,1,7,67.0,0
38474,Data Analyst,1,1,79.0,0
48918,Admin,2,8,52.0,0
65772,Admin,1,4,82.0,0
13690,Manager,1,4,48.0,0
48854,Principle Architect,1,4,60.0,0
73549,DevOps Engineer,2,10,66.0,0
39508,Principle Architect,1,13,52.0,0
67398,DevOps Engineer,3,4,78.0,0
6174,Manager,1,5,,0
36795,Manager,1,4,52.0,0
47519,Admin,1,4,83.0,0
46454,Manager,1,3,95.0,1
23195,Principle Architect,1,2,75.0,0
38495,Admin,1,5,57.0,0
37775,Platform Engineer,1,18,48.0,0
29924,Admin,1,3,57.0,0
66074,Data Analyst,1,9,71.0,1
16612,Data Analyst,1,9,51.0,0
67394,Platform Engineer,1,9,67.0,0
24760,Platform Engineer,2,3,84.0,0
70341,Data Scientist,1,12,55.0,0
19810,Software Engineer,1,4,,0
2318,DevOps Engineer,1,8,49.0,0
25904,Data Analyst,2,5,56.0,0
36241,Principle Architect,1,9,79.0,0
47347,DevOps Engineer,1,9,69.0,0
75130,Data Analyst,1,14,60.0,0
27554,Data Scientist,1,4,55.0,0
31141,Data Engineer,1,1,62.0,0
5796,Principle Architect,2,1,54.0,0
67125,Admin,1,7,52.0,0
29292,Data Scientist,1,2,62.0,0
10481,Principle Architect,1,3,59.0,1
30883,QA Engineer,1,1,52.0,1
55529,Principle Architect,1,4,58.0,0
72797,Manager,1,5,52.0,0
37045,Data Engineer,1,4,49.0,0
13037,Data Engineer,1,1,85.0,0
62614,Data Scientist,1,7,70.0,0
44507,Data Scientist,1,4,72.0,0
73923,Data Scientist,1,4,53.0,0
4332,Principle Architect,2,7,54.0,0
26188,Data Analyst,1,3,51.0,0
45229,QA Engineer,1,15,47.0,0
1353,Admin,1,9,73.0,0
10529,QA Engineer,1,4,89.0,0
11275,Platform Engineer,1,7,48.0,0
54721,Data Scientist,1,8,62.0,0
11313,Manager,1,8,59.0,0
44653,Platform Engineer,1,5,52.0,0
23673,Admin,1,6,79.0,0
60705,Software Engineer,1,3,48.0,0
60192,Data Scientist,1,6,47.0,0
56844,QA Engineer,1,12,56.0,0
23783,Platform Engineer,2,3,81.0,0
26291,Manager,1,4,59.0,0
42620,Software Engineer,1,7,59.0,0
8799,Manager,1,2,50.0,0
65016,DevOps Engineer,1,4,49.0,0
11995,QA Engineer,1,1,,0
54175,DevOps Engineer,1,3,72.0,0
47414,Platform Engineer,1,2,62.0,0
31707,Data Engineer,1,28,49.0,0
41711,Principle Architect,1,5,82.0,0
4684,Manager,2,6,79.0,0
72168,Data Scientist,1,7,54.0,1
5923,Platform Engineer,1,7,59.0,0
58963,Data Analyst,1,2,46.0,0
44587,Data Analyst,1,16,50.0,0
73525,Manager,1,6,82.0,0
66994,Data Analyst,1,5,46.0,0
56384,Admin,1,7,51.0,1
64465,Principle Architect,1,4,85.0,0
64252,Principle Architect,2,3,70.0,1
61751,Platform Engineer,1,8,50.0,1
24549,Data Engineer,2,4,60.0,0
26743,Principle Architect,2,4,86.0,0
54552,DevOps Engineer,1,4,64.0,1
32413,QA Engineer,2,3,52.0,0
60755,Platform Engineer,1,4,84.0,0
27872,Platform Engineer,1,3,52.0,1
73777,Software Engineer,1,8,,0
22782,Platform Engineer,1,4,60.0,0
53980,Admin,1,10,71.0,0
34699,DevOps Engineer,1,7,57.0,1
739,DevOps Engineer,1,16,47.0,0
18278,Data Analyst,1,7,81.0,0
29663,Data Scientist,1,2,58.0,1
76486,QA Engineer,1,7,48.0,0
14680,Data Scientist,1,13,52.0,0
49213,Admin,1,2,71.0,0
25679,Admin,1,9,65.0,0
36644,QA Engineer,1,8,63.0,0
32920,Platform Engineer,1,4,50.0,0
19779,Admin,2,8,71.0,0
60397,Principle Architect,2,6,50.0,0
58861,Data Scientist,2,9,51.0,0
43640,Platform Engineer,1,4,62.0,0
67016,Data Analyst,1,12,59.0,0
20906,DevOps Engineer,1,10,81.0,0
60555,Data Analyst,2,4,82.0,0
2391,Platform Engineer,1,7,56.0,0
9613,Data Analyst,2,2,53.0,0
61518,Data Scientist,1,10,46.0,0
18971,Platform Engineer,1,7,60.0,0
59245,Data Analyst,1,4,53.0,0
59231,Data Scientist,1,5,65.0,0
75116,Admin,1,4,59.0,0
15099,DevOps Engineer,1,5,53.0,0
42897,Admin,2,7,79.0,0
63569,Data Engineer,1,7,54.0,0
3663,Manager,2,2,80.0,0
39284,Manager,2,13,48.0,0
32952,Data Analyst,1,3,85.0,1
61637,Data Engineer,1,3,52.0,0
21520,Admin,2,4,56.0,0
53034,Principle Architect,1,1,63.0,0
60861,Principle Architect,1,1,79.0,0
9071,Admin,1,16,54.0,0
25187,Platform Engineer,1,7,59.0,0
5682,Principle Architect,1,4,51.0,0
7512,Data Analyst,2,10,62.0,0
2246,Software Engineer,1,8,48.0,0
58012,Manager,1,1,43.0,0
49449,Platform Engineer,2,2,72.0,0
7359,QA Engineer,1,7,63.0,0
30408,Data Scientist,1,6,49.0,0
70906,Data Analyst,3,2,71.0,0
25064,Data Engineer,1,3,54.0,0
73308,DevOps Engineer,1,3,57.0,0
64604,Manager,1,16,71.0,0
20767,Manager,1,9,60.0,0
66291,Data Engineer,1,4,56.0,1
75965,Platform Engineer,1,15,69.0,0
56240,Data Scientist,1,2,48.0,0
28458,Manager,1,2,57.0,0
12267,QA Engineer,1,11,59.0,0
40089,Principle Architect,1,5,79.0,0
70237,Software Engineer,1,8,57.0,0
3788,Software Engineer,1,6,50.0,0
37640,Software Engineer,1,4,84.0,0
73820,Principle Architect,1,6,82.0,0
47442,QA Engineer,1,4,54.0,0
948,Data Engineer,2,2,50.0,0
61975,Principle Architect,1,1,51.0,0
67225,Data Analyst,1,3,48.0,0
69829,Data Engineer,2,2,83.0,0
45426,Principle Architect,1,8,72.0,0
34050,DevOps Engineer,1,5,88.0,0
35917,Software Engineer,1,4,55.0,0
50445,DevOps Engineer,1,4,55.0,0
25571,Data Analyst,1,7,82.0,0
45903,Data Engineer,1,5,46.0,0
49965,Data Scientist,1,2,56.0,0
20833,Platform Engineer,3,5,77.0,0
40604,Software Engineer,1,4,47.0,0
70231,Data Engineer,1,1,49.0,0
75208,Software Engineer,1,3,57.0,0
24574,Software Engineer,1,7,53.0,0
12881,Data Engineer,1,3,80.0,0
51369,Manager,1,1,,0
28046,Principle Architect,1,7,83.0,0
44015,Principle Architect,1,4,84.0,0
56349,Admin,1,5,46.0,0
52402,Manager,1,6,,0
22448,Admin,1,2,,0
16799,Data Scientist,1,7,49.0,0
78069,Data Engineer,1,8,58.0,0
75638,QA Engineer,2,3,48.0,0
12275,DevOps Engineer,1,5,87.0,0
14362,DevOps Engineer,1,11,78.0,0
35225,Software Engineer,1,7,63.0,0
71694,Software Engineer,1,4,60.0,0
16992,Manager,1,7,49.0,0
52628,Software Engineer,1,4,52.0,0
48445,Admin,1,7,69.0,0
34967,DevOps Engineer,1,11,50.0,0
43491,DevOps Engineer,3,6,60.0,1
68936,Platform Engineer,1,10,68.0,0
16160,Admin,1,5,79.0,0
17900,Platform Engineer,1,8,54.0,0
45910,Manager,1,9,52.0,0
24067,QA Engineer,1,3,52.0,0
75241,Data Analyst,1,8,72.0,1
4083,Platform Engineer,1,9,64.0,1
57567,Manager,1,4,79.0,0
34631,Platform Engineer,1,2,59.0,0
54900,Admin,1,3,59.0,0
19503,Manager,2,9,50.0,0
60023,Data Analyst,1,15,52.0,0
27205,Admin,1,12,57.0,0
56196,QA Engineer,3,4,82.0,0
42798,Data Analyst,1,5,,0
24480,Principle Architect,1,1,47.0,0
15439,Data Scientist,1,2,49.0,0
4871,Principle Architect,1,7,74.0,0
27285,QA Engineer,1,2,51.0,0
34825,DevOps Engineer,2,4,83.0,1
46179,Manager,3,10,51.0,0
60170,Software Engineer,1,6,50.0,0
59496,Data Engineer,1,2,54.0,0
40463,Admin,1,1,47.0,0
65342,Data Analyst,1,7,87.0,0
74301,Data Analyst,1,4,77.0,0
11603,QA Engineer,1,7,70.0,1
5945,Principle Architect,1,9,68.0,0
17331,Data Analyst,1,8,84.0,0
22026,Platform Engineer,1,7,62.0,0
4420,Data Engineer,1,5,49.0,0
53434,QA Engineer,1,3,46.0,0
11261,Data Engineer,1,2,59.0,0
21002,Admin,1,3,67.0,0
13785,Data Engineer,1,8,58.0,0
27638,Platform Engineer,1,3,51.0,0
8426,Principle Architect,1,3,46.0,0
64255,Data Scientist,2,3,54.0,0
36202,Software Engineer,2,8,70.0,0
36399,Admin,2,10,58.0,0
31167,Data Scientist,1,4,57.0,0
56256,Admin,1,7,,0
44808,Principle Architect,1,4,62.0,0
73534,Data Analyst,1,11,50.0,0
31413,Data Analyst,1,3,48.0,0
71247,Admin,1,6,81.0,0
3429,Data Scientist,1,13,47.0,0
42137,DevOps Engineer,4,4,83.0,0
77506,Admin,1,14,59.0,0
13496,QA Engineer,1,4,60.0,0
70709,Data Analyst,1,6,86.0,0
73311,Data Engineer,1,7,,0
47790,Platform Engineer,1,3,52.0,0
49184,DevOps Engineer,1,1,55.0,0
75527,Principle Architect,1,4,49.0,0
74365,Data Analyst,1,2,69.0,0
66054,Data Engineer,1,1,56.0,0
18466,DevOps Engineer,1,4,71.0,1
39632,Manager,1,3,50.0,0
16941,Data Analyst,1,3,79.0,0
39287,Platform Engineer,3,8,58.0,0
7998,Principle Architect,1,6,80.0,0
55132,Principle Architect,2,2,48.0,0
61230,QA Engineer,1,4,85.0,0
68521,Data Engineer,1,6,51.0,0
30453,Principle Architect,1,3,66.0,0
77542,Manager,1,4,52.0,0
1735,Data Engineer,1,5,56.0,0
63812,QA Engineer,1,2,67.0,1
75680,Data Engineer,1,3,44.0,0
20250,Data Scientist,1,8,81.0,0
43997,QA Engineer,1,5,64.0,0
31624,Principle Architect,1,26,62.0,0
35324,Data Scientist,1,1,62.0,0
72504,Manager,1,3,87.0,0
72291,Manager,1,8,80.0,0
2936,DevOps Engineer,1,7,88.0,1
63556,Data Analyst,1,10,68.0,0
39786,Data Analyst,1,3,56.0,0
35735,Platform Engineer,1,9,60.0,0
52687,QA Engineer,1,3,81.0,0
10174,Data Engineer,1,12,87.0,0
29459,Admin,1,12,48.0,0
74173,QA Engineer,1,7,52.0,0
59141,Admin,2,5,66.0,0
6948,DevOps Engineer,2,3,75.0,1
57903,Data Scientist,1,3,74.0,1
25922,Software Engineer,2,3,80.0,0
61136,Principle Architect,1,2,63.0,0
21407,Data Engineer,2,6,73.0,1
15221,Platform Engineer,1,6,60.0,1
30972,Principle Architect,1,8,,0
43619,Data Analyst,1,4,63.0,0
64422,Manager,1,24,69.0,0
68628,DevOps Engineer,1,6,50.0,0
55306,QA Engineer,1,6,51.0,0
76124,Data Engineer,1,7,86.0,0
68469,Data Analyst,1,7,86.0,0
40776,DevOps Engineer,3,4,83.0,0
27934,DevOps Engineer,1,8,51.0,0
61846,Data Engineer,1,13,58.0,0
77625,Data Scientist,3,3,70.0,0
23106,Software Engineer,1,5,58.0,0
26249,Data Engineer,1,3,50.0,0
527,Data Analyst,2,15,84.0,0
64898,QA Engineer,2,4,83.0,0
13859,Manager,1,9,73.0,0
57918,Software Engineer,2,2,82.0,0
14943,Software Engineer,1,9,78.0,0
67909,Admin,1,12,82.0,0
25373,Principle Architect,3,7,51.0,0
74047,Platform Engineer,1,3,69.0,0
17773,Data Analyst,1,11,60.0,0
57341,Data Analyst,1,10,59.0,0
35158,Admin,1,1,60.0,0
16722,Manager,3,3,48.0,0
77942,Manager,2,2,68.0,0
21805,DevOps Engineer,1,5,64.0,0
7635,Data Scientist,2,4,78.0,0
72081,Data Scientist,1,6,67.0,1
35643,QA Engineer,2,10,,0
62108,Data Engineer,1,6,82.0,0
40180,Manager,2,5,53.0,0
60278,Software Engineer,1,6,52.0,0
1706,Data Scientist,3,8,52.0,0
14365,QA Engineer,5,2,69.0,0
66354,Data Scientist,1,2,83.0,0
43078,Data Analyst,1,4,49.0,0
38047,Data Engineer,1,1,51.0,0
17850,Principle Architect,1,11,60.0,0
22061,Data Analyst,1,3,58.0,0
1424,Platform Engineer,2,3,50.0,0
5825,DevOps Engineer,1,25,74.0,0
40598,QA Engineer,1,6,47.0,0
37636,DevOps Engineer,1,3,85.0,0
2160,Data Engineer,1,2,,0
38829,Data Analyst,2,5,85.0,0
3707,Platform Engineer,2,6,78.0,0
41961,Software Engineer,1,10,52.0,0
65242,Principle Architect,1,17,68.0,0
60082,Data Analyst,1,7,60.0,0
11471,Admin,1,2,47.0,0
18216,Data Analyst,1,3,53.0,0
40074,Principle Architect,1,1,60.0,0
72726,Software Engineer,1,2,,0
53242,QA Engineer,1,6,84.0,1
52310,Software Engineer,1,8,49.0,0
68887,Principle Architect,1,4,80.0,0
797,Software Engineer,1,6,51.0,0
24239,Admin,1,7,82.0,0
14452,DevOps Engineer,1,1,55.0,0
63468,Manager,1,4,82.0,0
57954,DevOps Engineer,1,3,78.0,0
37001,Data Engineer,1,6,87.0,0
41658,Admin,1,3,83.0,0
46507,Manager,1,2,87.0,0
27008,Software Engineer,1,5,81.0,0
6149,Platform Engineer,1,5,51.0,0
69086,Platform Engineer,1,3,73.0,0
49859,Data Scientist,1,2,46.0,0
8336,Data Engineer,1,8,71.0,1
29925,QA Engineer,1,4,56.0,0
7494,DevOps Engineer,1,8,83.0,0
18404,Software Engineer,1,3,62.0,0
32565,Principle Architect,1,2,51.0,0
32073,Software Engineer,1,4,63.0,0
2993,Software Engineer,1,10,60.0,0
57978,QA Engineer,2,9,66.0,0
27016,Data Engineer,1,8,63.0,0
60694,Admin,1,3,58.0,0
33038,QA Engineer,2,1,65.0,0
26044,QA Engineer,1,3,49.0,0
57550,Platform Engineer,1,9,65.0,0
25304,Data Analyst,1,9,50.0,0
40322,QA Engineer,2,6,84.0,0
35696,Data Scientist,1,2,58.0,0
5040,Data Scientist,4,1,80.0,0
15625,Admin,1,5,80.0,0
18188,Principle Architect,1,12,53.0,0
46503,Manager,2,3,62.0,0
37354,Software Engineer,2,4,49.0,0
70846,Data Scientist,1,7,53.0,0
19761,Data Scientist,1,3,57.0,0
73461,QA Engineer,1,8,63.0,1
18163,Data Analyst,1,2,,0
23921,Software Engineer,1,2,67.0,0
55973,Data Engineer,1,4,56.0,0
33919,Platform Engineer,1,12,68.0,0
2290,Data Analyst,1,7,65.0,1
2685,Data Scientist,1,2,52.0,0
69756,DevOps Engineer,1,2,51.0,0
15939,Data Engineer,1,2,57.0,0
59738,Data Scientist,1,5,67.0,1
19182,Principle Architect,1,4,65.0,0
62021,Data Engineer,2,7,62.0,0
26111,Principle Architect,2,2,51.0,0
20323,Data Scientist,1,7,,0
22808,Principle Architect,1,1,59.0,0
25672,Principle Architect,1,6,73.0,0
20652,Data Scientist,2,1,62.0,0
65337,Software Engineer,2,10,48.0,0
23781,Platform Engineer,1,3,54.0,0
22185,Platform Engineer,1,5,72.0,0
18678,Principle Architect,1,8,77.0,0
61836,Data Engineer,1,2,48.0,0
19625,Data Analyst,3,7,58.0,0
67078,Data Engineer,1,13,59.0,0
36278,DevOps Engineer,1,17,74.0,0
21881,Data Scientist,2,5,87.0,0
32335,Software Engineer,1,2,46.0,0
62352,QA Engineer,1,2,54.0,0
20158,Admin,1,8,80.0,0
36100,Data Engineer,1,2,60.0,0
65677,Data Analyst,1,11,86.0,0
40041,Software Engineer,1,6,83.0,0
42288,Data Engineer,1,3,58.0,0
13966,Manager,1,3,59.0,0
35003,Platform Engineer,1,1,50.0,0
51636,Manager,2,3,,0
1599,Data Scientist,1,1,81.0,0
18194,DevOps Engineer,2,4,85.0,0
57620,Data Analyst,1,7,48.0,0
26766,Data Analyst,2,12,81.0,0
73728,Software Engineer,2,3,87.0,0
56870,Principle Architect,2,9,51.0,0
464,Principle Architect,1,4,,0
77220,Data Scientist,1,3,53.0,0
24925,Data Scientist,2,6,51.0,0
18773,Data Scientist,2,2,49.0,0
21928,Data Scientist,1,7,49.0,0
10686,Data Scientist,1,6,85.0,0
24279,Data Scientist,1,6,51.0,0
72024,Software Engineer,1,4,49.0,0
61869,Software Engineer,1,2,49.0,0
63025,Principle Architect,3,1,83.0,0
18898,Admin,2,9,51.0,0
14839,Data Scientist,1,1,47.0,0
74190,Software Engineer,2,8,54.0,0
11276,DevOps Engineer,2,4,52.0,0
5445,Principle Architect,1,4,48.0,0
4738,DevOps Engineer,1,11,53.0,0
61125,Admin,1,5,80.0,0
55224,Data Analyst,1,8,59.0,0
39274,Data Analyst,1,2,79.0,0
56412,Admin,4,2,86.0,0
2609,Data Analyst,1,2,81.0,0
53329,Manager,1,2,65.0,0
16727,QA Engineer,2,5,66.0,0
16539,Data Scientist,1,4,47.0,0
12596,DevOps Engineer,1,5,60.0,0
48883,Admin,1,13,60.0,0
41002,Platform Engineer,1,3,87.0,0
17225,Software Engineer,2,5,70.0,0
41244,QA Engineer,3,8,69.0,0
77416,Software Engineer,1,6,91.0,1
48102,QA Engineer,1,1,82.0,1
38967,Software Engineer,1,2,85.0,0
68441,DevOps Engineer,3,1,60.0,0
56429,Principle Architect,1,3,50.0,0
56346,Data Engineer,1,6,52.0,0
11154,Data Analyst,1,3,63.0,0
46732,Admin,1,6,73.0,0
59235,QA Engineer,3,2,69.0,0
40954,Data Engineer,1,3,72.0,0
45070,Data Engineer,1,1,60.0,0
62667,Data Engineer,1,13,72.0,0
6577,QA Engineer,1,2,,0
77816,Data Scientist,3,7,81.0,0
58814,Data Analyst,5,7,46.0,0
36108,Manager,1,13,58.0,0
22007,Data Engineer,1,7,57.0,0
5176,Data Engineer,2,10,60.0,1
33698,Software Engineer,1,5,,0
33329,Data Analyst,1,2,60.0,0
35119,Data Scientist,1,7,76.0,0
29917,DevOps Engineer,1,1,86.0,0
10896,QA Engineer,1,4,,0
25787,Software Engineer,2,8,81.0,0
53751,Principle Architect,1,5,71.0,0
69055,Data Engineer,1,6,68.0,0
10570,Data Engineer,1,3,63.0,0
72734,DevOps Engineer,1,18,,0
22014,Principle Architect,1,7,57.0,1
26652,Admin,2,6,49.0,0
15085,Admin,3,2,57.0,0
12962,Manager,1,3,75.0,1
39093,Admin,1,2,50.0,0
22837,DevOps Engineer,1,2,46.0,0
60839,Data Engineer,1,4,78.0,0
5260,QA Engineer,1,7,58.0,0
65960,DevOps Engineer,1,3,59.0,0
2875,Data Engineer,1,2,44.0,0
40237,Manager,1,3,86.0,0
37902,Data Scientist,1,1,62.0,0
30539,Data Engineer,3,1,47.0,0
26248,Principle Architect,1,7,50.0,0
4706,QA Engineer,1,10,48.0,0
29999,Admin,1,3,88.0,0
69107,Data Analyst,2,5,81.0,0
9445,Principle Architect,1,20,51.0,0
70978,QA Engineer,1,2,59.0,0
43488,Principle Architect,2,4,48.0,0
73521,Data Analyst,1,6,59.0,0
41166,Manager,1,20,49.0,0
8072,Data Scientist,1,2,75.0,0
40838,QA Engineer,1,10,82.0,0
17905,Data Scientist,1,4,81.0,0
57983,DevOps Engineer,1,1,86.0,1
22842,Data Engineer,1,1,67.0,0
26368,DevOps Engineer,1,5,83.0,0
48295,Principle Architect,1,2,47.0,0
67719,DevOps Engineer,1,4,47.0,0
3205,Data Analyst,1,7,58.0,0
71480,Admin,1,6,70.0,0
67888,Principle Architect,1,1,86.0,0
8631,Manager,1,2,93.0,1
56183,Principle Architect,3,9,89.0,1
59043,Data Analyst,1,3,85.0,0
37988,Principle Architect,1,2,47.0,0
55398,Manager,2,12,48.0,0
32697,DevOps Engineer,3,2,86.0,0
15392,Manager,1,4,53.0,0
37522,Data Engineer,1,2,69.0,0
70566,QA Engineer,1,1,85.0,0
38882,Admin,2,6,69.0,0
29908,Platform Engineer,1,4,90.0,1
4685,Manager,2,2,79.0,0
68470,Data Engineer,1,7,47.0,0
59122,Data Engineer,2,6,76.0,0
23304,Manager,1,6,77.0,0
53118,Data Engineer,1,7,52.0,0
8390,Software Engineer,1,7,,0
35883,Manager,1,7,63.0,0
67150,DevOps Engineer,1,5,69.0,0
9302,Data Engineer,2,3,79.0,0
75604,Data Analyst,1,21,48.0,0
63001,Data Scientist,3,7,63.0,0
51734,Platform Engineer,1,7,59.0,0
23463,Software Engineer,1,5,67.0,0
52358,Principle Architect,1,2,51.0,0
12904,DevOps Engineer,1,5,62.0,0
42729,Platform Engineer,1,1,68.0,0
31720,QA Engineer,1,9,47.0,0
5612,QA Engineer,1,7,52.0,0
1606,QA Engineer,1,6,76.0,0
55178,Principle Architect,1,9,58.0,0
4477,Data Scientist,1,1,,0
74478,Data Scientist,1,6,78.0,0
32503,Data Analyst,1,7,51.0,0
19196,Data Engineer,1,1,47.0,0
37136,DevOps Engineer,4,2,47.0,0
22731,Data Scientist,1,6,68.0,0
21954,Principle Architect,1,7,81.0,0
61319,Platform Engineer,1,1,56.0,0
3071,Data Analyst,1,2,47.0,0
11011,Principle Architect,2,5,49.0,0
23173,Admin,1,1,50.0,0
31324,Data Scientist,2,2,83.0,0
19939,Admin,1,11,78.0,0
24631,Platform Engineer,1,2,43.0,0
77634,DevOps Engineer,1,4,55.0,0
3026,Data Scientist,1,12,58.0,0
39016,Software Engineer,1,6,59.0,0
27994,Admin,1,2,52.0,0
18623,Manager,1,11,54.0,0
317,DevOps Engineer,2,12,47.0,1
5089,Principle Architect,1,10,51.0,0
75452,Manager,1,9,49.0,0
42712,QA Engineer,1,3,50.0,0
23404,Platform Engineer,2,8,83.0,0
62751,DevOps Engineer,1,7,65.0,0
75194,Platform Engineer,1,9,80.0,0
5566,Principle Architect,1,6,74.0,0
51291,Data Analyst,1,5,54.0,0
32634,Data Scientist,1,3,56.0,0
40432,QA Engineer,1,3,48.0,0
